id,title,venue,year,authors,doi,Label,resolved_doi,openalex_id,semantic_scholar_id,primary_topic,primary_topic_score,topic_1,topic_1_score,topic_2,topic_2_score,topic_3,topic_3_score,keyword_1,keyword_1_score,keyword_2,keyword_2_score,keyword_3,keyword_3_score,topics_json,keywords_json,fetch_source
59,VECSR: Virtually Embodied Common Sense Reasoning System.,iclp,2025,"Alexis R. Tudor, Joaquín Arias, Gopal Gupta",10.4204/eptcs.439.7,2,10.4204/eptcs.439.7,https://openalex.org/W4415030911,,Semantic Web and Ontologies,0.9767000079154968,Semantic Web and Ontologies,0.9767000079154968,Robotics and Automated Systems,0.9229999780654907,AI-based Problem Solving and Planning,0.9067999720573425,Semantic reasoner,0.7745000123977661,Exploit,0.6970000267028809,Set (abstract data type),0.599399983882904,"[{""id"": ""https://openalex.org/T10215"", ""display_name"": ""Semantic Web and Ontologies"", ""score"": 0.9767000079154968}, {""id"": ""https://openalex.org/T13382"", ""display_name"": ""Robotics and Automated Systems"", ""score"": 0.9229999780654907}, {""id"": ""https://openalex.org/T10906"", ""display_name"": ""AI-based Problem Solving and Planning"", ""score"": 0.9067999720573425}]","[{""id"": ""https://openalex.org/keywords/semantic-reasoner"", ""display_name"": ""Semantic reasoner"", ""score"": 0.7745000123977661}, {""id"": ""https://openalex.org/keywords/exploit"", ""display_name"": ""Exploit"", ""score"": 0.6970000267028809}, {""id"": ""https://openalex.org/keywords/set"", ""display_name"": ""Set (abstract data type)"", ""score"": 0.599399983882904}]",openalex_doi
60,A framework for Conditional Reasoning in Answer Set Programming.,iclp,2025,"Mario Alviano, Laura Giordano, Daniele Theseider Dupré",10.4204/eptcs.439.13,4,10.4204/eptcs.439.13,https://openalex.org/W4416131195,,"Logic, Reasoning, and Knowledge",0.9832000136375427,"Logic, Reasoning, and Knowledge",0.9832000136375427,Multi-Agent Systems and Negotiation,0.010400000028312206,Advanced Algebra and Logic,0.0010000000474974513,Answer set programming,0.7799999713897705,Set (abstract data type),0.41999998688697815,Logic programming,0.41690000891685486,"[{""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9832000136375427}, {""id"": ""https://openalex.org/T10456"", ""display_name"": ""Multi-Agent Systems and Negotiation"", ""score"": 0.010400000028312206}, {""id"": ""https://openalex.org/T11727"", ""display_name"": ""Advanced Algebra and Logic"", ""score"": 0.0010000000474974513}]","[{""id"": ""https://openalex.org/keywords/answer-set-programming"", ""display_name"": ""Answer set programming"", ""score"": 0.7799999713897705}, {""id"": ""https://openalex.org/keywords/set"", ""display_name"": ""Set (abstract data type)"", ""score"": 0.41999998688697815}, {""id"": ""https://openalex.org/keywords/logic-programming"", ""display_name"": ""Logic programming"", ""score"": 0.41690000891685486}]",openalex_doi
61,The ASP-based Nurse Scheduling System at the University of Yamanashi Hospital.,iclp,2025,"Hidetomo Nabeshima, Mutsunori Banbara, Torsten Schaub, Takehide Soh",10.4204/eptcs.439.23,3,10.4204/eptcs.439.23,https://openalex.org/W4415109222,,Pharmacy and Medical Practices,0.9593999981880188,Pharmacy and Medical Practices,0.9593999981880188,Scheduling and Timetabling Solutions,0.9085000157356262,,,Staffing,0.6136999726295471,Nurse scheduling problem,0.6035000085830688,Scheduling (production processes),0.6000000238418579,"[{""id"": ""https://openalex.org/T13970"", ""display_name"": ""Pharmacy and Medical Practices"", ""score"": 0.9593999981880188}, {""id"": ""https://openalex.org/T12401"", ""display_name"": ""Scheduling and Timetabling Solutions"", ""score"": 0.9085000157356262}]","[{""id"": ""https://openalex.org/keywords/staffing"", ""display_name"": ""Staffing"", ""score"": 0.6136999726295471}, {""id"": ""https://openalex.org/keywords/nurse-scheduling-problem"", ""display_name"": ""Nurse scheduling problem"", ""score"": 0.6035000085830688}, {""id"": ""https://openalex.org/keywords/scheduling"", ""display_name"": ""Scheduling (production processes)"", ""score"": 0.6000000238418579}]",openalex_doi
62,Machine Learning Model Integration with Open World Temporal Logic for Process Automation.,iclp,2025,"Dyuman Aditya, Colton Payne, Mario Leiva, Paulo Shakarian",10.4204/eptcs.439.4,2,10.4204/eptcs.439.4,https://openalex.org/W7119526246,,Business Process Modeling and Analysis,0.2628999948501587,Business Process Modeling and Analysis,0.2628999948501587,Explainable Artificial Intelligence (XAI),0.25380000472068787,AI-based Problem Solving and Planning,0.03610000014305115,Automation,0.5213000178337097,Transparency (behavior),0.48660001158714294,Process (computing),0.43320000171661377,"[{""id"": ""https://openalex.org/T10703"", ""display_name"": ""Business Process Modeling and Analysis"", ""score"": 0.2628999948501587}, {""id"": ""https://openalex.org/T12026"", ""display_name"": ""Explainable Artificial Intelligence (XAI)"", ""score"": 0.25380000472068787}, {""id"": ""https://openalex.org/T10906"", ""display_name"": ""AI-based Problem Solving and Planning"", ""score"": 0.03610000014305115}]","[{""id"": ""https://openalex.org/keywords/automation"", ""display_name"": ""Automation"", ""score"": 0.5213000178337097}, {""id"": ""https://openalex.org/keywords/transparency"", ""display_name"": ""Transparency (behavior)"", ""score"": 0.48660001158714294}, {""id"": ""https://openalex.org/keywords/process"", ""display_name"": ""Process (computing)"", ""score"": 0.43320000171661377}]",openalex_doi
63,Interpretable Hybrid Machine Learning Models Using FOLD-R++ and Answer Set Programming.,iclp,2025,"Sanne Wielinga, Jesse Heyninck",10.4204/eptcs.439.9,5,10.4204/eptcs.439.9,https://openalex.org/W4414684487,,Explainable Artificial Intelligence (XAI),0.9854999780654907,Explainable Artificial Intelligence (XAI),0.9854999780654907,Bayesian Modeling and Causal Inference,0.9846000075340271,"Logic, Reasoning, and Knowledge",0.9739999771118164,Interpretability,0.8849999904632568,Set (abstract data type),0.5504000186920166,Artificial neural network,0.45980000495910645,"[{""id"": ""https://openalex.org/T12026"", ""display_name"": ""Explainable Artificial Intelligence (XAI)"", ""score"": 0.9854999780654907}, {""id"": ""https://openalex.org/T11303"", ""display_name"": ""Bayesian Modeling and Causal Inference"", ""score"": 0.9846000075340271}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9739999771118164}]","[{""id"": ""https://openalex.org/keywords/interpretability"", ""display_name"": ""Interpretability"", ""score"": 0.8849999904632568}, {""id"": ""https://openalex.org/keywords/set"", ""display_name"": ""Set (abstract data type)"", ""score"": 0.5504000186920166}, {""id"": ""https://openalex.org/keywords/artificial-neural-network"", ""display_name"": ""Artificial neural network"", ""score"": 0.45980000495910645}]",openalex_doi
64,An ASP-Based Framework for MUSes.,iclp,2025,"Mohimenul Kabir, Kuldeep S Meel",10.4204/eptcs.439.3,4,10.4204/eptcs.439.3,https://openalex.org/W4415345332,,Semantic Web and Ontologies,0.8931999802589417,Semantic Web and Ontologies,0.8931999802589417,Service-Oriented Architecture and Web Services,0.7973999977111816,Scientific Computing and Data Management,0.7332000136375427,Enumeration,0.9157999753952026,Set (abstract data type),0.6708999872207642,Representation (politics),0.5853000283241272,"[{""id"": ""https://openalex.org/T10215"", ""display_name"": ""Semantic Web and Ontologies"", ""score"": 0.8931999802589417}, {""id"": ""https://openalex.org/T10679"", ""display_name"": ""Service-Oriented Architecture and Web Services"", ""score"": 0.7973999977111816}, {""id"": ""https://openalex.org/T11986"", ""display_name"": ""Scientific Computing and Data Management"", ""score"": 0.7332000136375427}]","[{""id"": ""https://openalex.org/keywords/enumeration"", ""display_name"": ""Enumeration"", ""score"": 0.9157999753952026}, {""id"": ""https://openalex.org/keywords/set"", ""display_name"": ""Set (abstract data type)"", ""score"": 0.6708999872207642}, {""id"": ""https://openalex.org/keywords/representation"", ""display_name"": ""Representation (politics)"", ""score"": 0.5853000283241272}]",openalex_doi
65,A Simple and Effective ASP-Based Tool for Enumerating Minimal Hitting Sets.,iclp,2025,"Mohimenul Kabir, Kuldeep S Meel",10.4204/eptcs.439.17,5,10.4204/eptcs.439.17,https://openalex.org/W4417423260,,"Logic, Reasoning, and Knowledge",0.9789000153541565,"Logic, Reasoning, and Knowledge",0.9789000153541565,Constraint Satisfaction and Optimization,0.0027000000700354576,Multi-Agent Systems and Negotiation,0.0024999999441206455,Set (abstract data type),0.6506999731063843,Leverage (statistics),0.6255999803543091,Simple (philosophy),0.48730000853538513,"[{""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9789000153541565}, {""id"": ""https://openalex.org/T11596"", ""display_name"": ""Constraint Satisfaction and Optimization"", ""score"": 0.0027000000700354576}, {""id"": ""https://openalex.org/T10456"", ""display_name"": ""Multi-Agent Systems and Negotiation"", ""score"": 0.0024999999441206455}]","[{""id"": ""https://openalex.org/keywords/set"", ""display_name"": ""Set (abstract data type)"", ""score"": 0.6506999731063843}, {""id"": ""https://openalex.org/keywords/leverage"", ""display_name"": ""Leverage (statistics)"", ""score"": 0.6255999803543091}, {""id"": ""https://openalex.org/keywords/simple"", ""display_name"": ""Simple (philosophy)"", ""score"": 0.48730000853538513}]",openalex_doi
66,Reasoning about Medical Triage Optimization with Logic Programming.,iclp,2025,"Jaikrishna Manojkumar Patil, Adam Chapman, Richard Knuszka, John Chapman, Paulo Shakarian",10.4204/eptcs.439.22,3,10.4204/eptcs.439.22,https://openalex.org/W4414943507,,"Logic, Reasoning, and Knowledge",0.9884999990463257,"Logic, Reasoning, and Knowledge",0.9884999990463257,AI-based Problem Solving and Planning,0.9332000017166138,Semantic Web and Ontologies,0.9248999953269958,Logic programming,0.6353999972343445,Triage,0.5228999853134155,Resource allocation,0.39239999651908875,"[{""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9884999990463257}, {""id"": ""https://openalex.org/T10906"", ""display_name"": ""AI-based Problem Solving and Planning"", ""score"": 0.9332000017166138}, {""id"": ""https://openalex.org/T10215"", ""display_name"": ""Semantic Web and Ontologies"", ""score"": 0.9248999953269958}]","[{""id"": ""https://openalex.org/keywords/logic-programming"", ""display_name"": ""Logic programming"", ""score"": 0.6353999972343445}, {""id"": ""https://openalex.org/keywords/triage"", ""display_name"": ""Triage"", ""score"": 0.5228999853134155}, {""id"": ""https://openalex.org/keywords/resource-allocation"", ""display_name"": ""Resource allocation"", ""score"": 0.39239999651908875}]",openalex_doi
67,Picat Through the Lens of Advent of Code.,iclp,2025,"Neng-Fa Zhou, Cristian Grozea, Håkan Kjellerstrand, Oisín Mac Fhearaí",10.4204/eptcs.439.36,1,10.4204/eptcs.439.36,https://openalex.org/W4415139386,,3D Surveying and Cultural Heritage,0.8270000219345093,3D Surveying and Cultural Heritage,0.8270000219345093,,,,,Implementation,0.651199996471405,Constraint programming,0.6328999996185303,Code (set theory),0.5597000122070312,"[{""id"": ""https://openalex.org/T11211"", ""display_name"": ""3D Surveying and Cultural Heritage"", ""score"": 0.8270000219345093}]","[{""id"": ""https://openalex.org/keywords/implementation"", ""display_name"": ""Implementation"", ""score"": 0.651199996471405}, {""id"": ""https://openalex.org/keywords/constraint-programming"", ""display_name"": ""Constraint programming"", ""score"": 0.6328999996185303}, {""id"": ""https://openalex.org/keywords/code"", ""display_name"": ""Code (set theory)"", ""score"": 0.5597000122070312}]",openalex_doi
68,An LLM + ASP Workflow for Joint Entity-Relation Extraction.,iclp,2025,"Trang Tran, Trung Hoang Le, Huiping Cao, Tran Cao Son",10.4204/eptcs.439.6,4,10.4204/eptcs.439.6,https://openalex.org/W4414489713,,Service-Oriented Architecture and Web Services,0.9750000238418579,Service-Oriented Architecture and Web Services,0.9750000238418579,Data Quality and Management,0.9603999853134155,Semantic Web and Ontologies,0.9513999819755554,Workflow,0.8652999997138977,Task (project management),0.6223000288009644,Domain (mathematical analysis),0.6157000064849854,"[{""id"": ""https://openalex.org/T10679"", ""display_name"": ""Service-Oriented Architecture and Web Services"", ""score"": 0.9750000238418579}, {""id"": ""https://openalex.org/T11719"", ""display_name"": ""Data Quality and Management"", ""score"": 0.9603999853134155}, {""id"": ""https://openalex.org/T10215"", ""display_name"": ""Semantic Web and Ontologies"", ""score"": 0.9513999819755554}]","[{""id"": ""https://openalex.org/keywords/workflow"", ""display_name"": ""Workflow"", ""score"": 0.8652999997138977}, {""id"": ""https://openalex.org/keywords/task"", ""display_name"": ""Task (project management)"", ""score"": 0.6223000288009644}, {""id"": ""https://openalex.org/keywords/domain"", ""display_name"": ""Domain (mathematical analysis)"", ""score"": 0.6157000064849854}]",openalex_doi
69,Extracting Policies from Quantified Answer Set Programs.,iclp,2025,"Martín Diéguez, Igor Stéphan",10.4204/eptcs.439.16,5,10.4204/eptcs.439.16,https://openalex.org/W7119479195,,"Logic, Reasoning, and Knowledge",0.9873999953269958,"Logic, Reasoning, and Knowledge",0.9873999953269958,Multi-Agent Systems and Negotiation,0.006200000178068876,Semantic Web and Ontologies,0.0006000000284984708,Answer set programming,0.8672000169754028,Stable model semantics,0.7364000082015991,Set (abstract data type),0.6565999984741211,"[{""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9873999953269958}, {""id"": ""https://openalex.org/T10456"", ""display_name"": ""Multi-Agent Systems and Negotiation"", ""score"": 0.006200000178068876}, {""id"": ""https://openalex.org/T10215"", ""display_name"": ""Semantic Web and Ontologies"", ""score"": 0.0006000000284984708}]","[{""id"": ""https://openalex.org/keywords/answer-set-programming"", ""display_name"": ""Answer set programming"", ""score"": 0.8672000169754028}, {""id"": ""https://openalex.org/keywords/stable-model-semantics"", ""display_name"": ""Stable model semantics"", ""score"": 0.7364000082015991}, {""id"": ""https://openalex.org/keywords/set"", ""display_name"": ""Set (abstract data type)"", ""score"": 0.6565999984741211}]",openalex_doi
70,Logic Programming with Extensible Types.,iclp,2025,"Ivan Perez, Angel Herranz",10.4204/eptcs.439.18,3,10.4204/eptcs.439.18,https://openalex.org/W7119470183,,"Logic, programming, and type systems",0.9726999998092651,"Logic, programming, and type systems",0.9726999998092651,Model-Driven Software Engineering Techniques,0.004699999932199717,"Logic, Reasoning, and Knowledge",0.004399999976158142,Functional logic programming,0.6985999941825867,Haskell,0.642799973487854,Declarative programming,0.6136999726295471,"[{""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.9726999998092651}, {""id"": ""https://openalex.org/T11450"", ""display_name"": ""Model-Driven Software Engineering Techniques"", ""score"": 0.004699999932199717}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.004399999976158142}]","[{""id"": ""https://openalex.org/keywords/functional-logic-programming"", ""display_name"": ""Functional logic programming"", ""score"": 0.6985999941825867}, {""id"": ""https://openalex.org/keywords/haskell"", ""display_name"": ""Haskell"", ""score"": 0.642799973487854}, {""id"": ""https://openalex.org/keywords/declarative-programming"", ""display_name"": ""Declarative programming"", ""score"": 0.6136999726295471}]",openalex_doi
71,Logic Tensor Network-Enhanced Generative Adversarial Network.,iclp,2025,"Nijesh Upreti, Vaishak Belle",10.4204/eptcs.439.8,3,10.4204/eptcs.439.8,https://openalex.org/W7119521607,,Generative Adversarial Networks and Image Synthesis,0.5169000029563904,Generative Adversarial Networks and Image Synthesis,0.5169000029563904,Topic Modeling,0.10279999673366547,Advanced Graph Neural Networks,0.0982000008225441,Generative grammar,0.6825000047683716,MNIST database,0.5504000186920166,Consistency (knowledge bases),0.5430999994277954,"[{""id"": ""https://openalex.org/T10775"", ""display_name"": ""Generative Adversarial Networks and Image Synthesis"", ""score"": 0.5169000029563904}, {""id"": ""https://openalex.org/T10028"", ""display_name"": ""Topic Modeling"", ""score"": 0.10279999673366547}, {""id"": ""https://openalex.org/T11273"", ""display_name"": ""Advanced Graph Neural Networks"", ""score"": 0.0982000008225441}]","[{""id"": ""https://openalex.org/keywords/generative-grammar"", ""display_name"": ""Generative grammar"", ""score"": 0.6825000047683716}, {""id"": ""https://openalex.org/keywords/mnist-database"", ""display_name"": ""MNIST database"", ""score"": 0.5504000186920166}, {""id"": ""https://openalex.org/keywords/consistency"", ""display_name"": ""Consistency (knowledge bases)"", ""score"": 0.5430999994277954}]",openalex_doi
72,Defeasible Conditionals using Answer Set Programming.,iclp,2025,"Racquel Dennison, Jesse Heyninck, Thomas Meyer",10.4204/eptcs.439.15,5,10.4204/eptcs.439.15,https://openalex.org/W7119511346,,"Logic, Reasoning, and Knowledge",0.9847999811172485,"Logic, Reasoning, and Knowledge",0.9847999811172485,Multi-Agent Systems and Negotiation,0.003700000001117587,Constraint Satisfaction and Optimization,0.0026000000070780516,Defeasible estate,0.8549000024795532,Defeasible reasoning,0.8047000169754028,Correctness,0.7799000144004822,"[{""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9847999811172485}, {""id"": ""https://openalex.org/T10456"", ""display_name"": ""Multi-Agent Systems and Negotiation"", ""score"": 0.003700000001117587}, {""id"": ""https://openalex.org/T11596"", ""display_name"": ""Constraint Satisfaction and Optimization"", ""score"": 0.0026000000070780516}]","[{""id"": ""https://openalex.org/keywords/defeasible-estate"", ""display_name"": ""Defeasible estate"", ""score"": 0.8549000024795532}, {""id"": ""https://openalex.org/keywords/defeasible-reasoning"", ""display_name"": ""Defeasible reasoning"", ""score"": 0.8047000169754028}, {""id"": ""https://openalex.org/keywords/correctness"", ""display_name"": ""Correctness"", ""score"": 0.7799000144004822}]",openalex_doi
73,Fixpoint Semantics for DatalogMTL with Negation.,iclp,2025,Samuele Pollaci,10.4204/eptcs.439.19,2,10.4204/eptcs.439.19,https://openalex.org/W7119502076,,"Logic, Reasoning, and Knowledge",0.2678999900817871,"Logic, Reasoning, and Knowledge",0.2678999900817871,Formal Methods in Verification,0.1793999969959259,Semantic Web and Ontologies,0.1657000035047531,Negation,0.8909000158309937,Negation as failure,0.6586999893188477,Formalism (music),0.5910999774932861,"[{""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.2678999900817871}, {""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.1793999969959259}, {""id"": ""https://openalex.org/T10215"", ""display_name"": ""Semantic Web and Ontologies"", ""score"": 0.1657000035047531}]","[{""id"": ""https://openalex.org/keywords/negation"", ""display_name"": ""Negation"", ""score"": 0.8909000158309937}, {""id"": ""https://openalex.org/keywords/negation-as-failure"", ""display_name"": ""Negation as failure"", ""score"": 0.6586999893188477}, {""id"": ""https://openalex.org/keywords/formalism"", ""display_name"": ""Formalism (music)"", ""score"": 0.5910999774932861}]",openalex_doi
74,On the Trap Space Semantics of Normal Logic Programs.,iclp,2025,"Van-Giang Trinh, Sylvain Soliman, François Fages, Belaid Benhamou",10.4204/eptcs.439.21,4,10.4204/eptcs.439.21,https://openalex.org/W4415033560,,"Logic, Reasoning, and Knowledge",0.9954000115394592,"Logic, Reasoning, and Knowledge",0.9954000115394592,Formal Methods in Verification,0.991100013256073,Semantic Web and Ontologies,0.9904000163078308,Well-founded semantics,0.5943999886512756,Proof-theoretic semantics,0.5162000060081482,Stable model semantics,0.5077000260353088,"[{""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9954000115394592}, {""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.991100013256073}, {""id"": ""https://openalex.org/T10215"", ""display_name"": ""Semantic Web and Ontologies"", ""score"": 0.9904000163078308}]","[{""id"": ""https://openalex.org/keywords/well-founded-semantics"", ""display_name"": ""Well-founded semantics"", ""score"": 0.5943999886512756}, {""id"": ""https://openalex.org/keywords/proof-theoretic-semantics"", ""display_name"": ""Proof-theoretic semantics"", ""score"": 0.5162000060081482}, {""id"": ""https://openalex.org/keywords/stable-model-semantics"", ""display_name"": ""Stable model semantics"", ""score"": 0.5077000260353088}]",openalex_doi
75,"XAI-LAW: A Logic Programming Tool for Modeling, Explaining, and Learning Legal Decisions.",iclp,2025,"Agostino Dovier, Talissa Dreossi, Andrea Formisano, Benedetta Strizzolo",10.4204/eptcs.439.28,5,10.4204/eptcs.439.28,https://openalex.org/W7119499598,,"Logic, Reasoning, and Knowledge",0.5116000175476074,"Logic, Reasoning, and Knowledge",0.5116000175476074,Multi-Agent Systems and Negotiation,0.4271000027656555,Artificial Intelligence in Law,0.010499999858438969,Set (abstract data type),0.5785999894142151,Logic programming,0.5300999879837036,Process (computing),0.483599990606308,"[{""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.5116000175476074}, {""id"": ""https://openalex.org/T10456"", ""display_name"": ""Multi-Agent Systems and Negotiation"", ""score"": 0.4271000027656555}, {""id"": ""https://openalex.org/T13643"", ""display_name"": ""Artificial Intelligence in Law"", ""score"": 0.010499999858438969}]","[{""id"": ""https://openalex.org/keywords/set"", ""display_name"": ""Set (abstract data type)"", ""score"": 0.5785999894142151}, {""id"": ""https://openalex.org/keywords/logic-programming"", ""display_name"": ""Logic programming"", ""score"": 0.5300999879837036}, {""id"": ""https://openalex.org/keywords/process"", ""display_name"": ""Process (computing)"", ""score"": 0.483599990606308}]",openalex_doi
76,Formally Explaining Decision Tree Models with Answer Set Programming.,iclp,2025,"Akihiro Takemura, Masayuki Otani, Katsumi Inoue",10.4204/eptcs.439.29,5,10.4204/eptcs.439.29,https://openalex.org/W7119526154,,"Logic, Reasoning, and Knowledge",0.4099000096321106,"Logic, Reasoning, and Knowledge",0.4099000096321106,Explainable Artificial Intelligence (XAI),0.40869998931884766,Bayesian Modeling and Causal Inference,0.03370000049471855,Answer set programming,0.6646000146865845,Decision tree,0.6636999845504761,Set (abstract data type),0.5473999977111816,"[{""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.4099000096321106}, {""id"": ""https://openalex.org/T12026"", ""display_name"": ""Explainable Artificial Intelligence (XAI)"", ""score"": 0.40869998931884766}, {""id"": ""https://openalex.org/T11303"", ""display_name"": ""Bayesian Modeling and Causal Inference"", ""score"": 0.03370000049471855}]","[{""id"": ""https://openalex.org/keywords/answer-set-programming"", ""display_name"": ""Answer set programming"", ""score"": 0.6646000146865845}, {""id"": ""https://openalex.org/keywords/decision-tree"", ""display_name"": ""Decision tree"", ""score"": 0.6636999845504761}, {""id"": ""https://openalex.org/keywords/set"", ""display_name"": ""Set (abstract data type)"", ""score"": 0.5473999977111816}]",openalex_doi
77,xDNN(ASP): Explanation Generation System for Deep Neural Networks powered by Answer Set Programming.,iclp,2025,"Ly Ly Trieu, Tran Cao Son",10.4204/eptcs.439.30,5,10.4204/eptcs.439.30,https://openalex.org/W7119473922,,Explainable Artificial Intelligence (XAI),0.7353000044822693,Explainable Artificial Intelligence (XAI),0.7353000044822693,Multimodal Machine Learning Applications,0.05889999866485596,Topic Modeling,0.03500000014901161,Artificial neural network,0.6915000081062317,Deep learning,0.5878999829292297,Counterfactual conditional,0.5346999764442444,"[{""id"": ""https://openalex.org/T12026"", ""display_name"": ""Explainable Artificial Intelligence (XAI)"", ""score"": 0.7353000044822693}, {""id"": ""https://openalex.org/T11714"", ""display_name"": ""Multimodal Machine Learning Applications"", ""score"": 0.05889999866485596}, {""id"": ""https://openalex.org/T10028"", ""display_name"": ""Topic Modeling"", ""score"": 0.03500000014901161}]","[{""id"": ""https://openalex.org/keywords/artificial-neural-network"", ""display_name"": ""Artificial neural network"", ""score"": 0.6915000081062317}, {""id"": ""https://openalex.org/keywords/deep-learning"", ""display_name"": ""Deep learning"", ""score"": 0.5878999829292297}, {""id"": ""https://openalex.org/keywords/counterfactual-conditional"", ""display_name"": ""Counterfactual conditional"", ""score"": 0.5346999764442444}]",openalex_doi
78,Implementing the First-Order Logic of Here and There.,iclp,2025,"Jens Otten, Torsten Schaub",10.4204/eptcs.439.31,2,10.4204/eptcs.439.31,https://openalex.org/W7119493703,,"Logic, programming, and type systems",0.7728000283241272,"Logic, programming, and type systems",0.7728000283241272,"Logic, Reasoning, and Knowledge",0.15080000460147858,Formal Methods in Verification,0.030700000002980232,Sequent calculus,0.8166000247001648,Cut-elimination theorem,0.7060999870300293,Natural deduction,0.6488000154495239,"[{""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.7728000283241272}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.15080000460147858}, {""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.030700000002980232}]","[{""id"": ""https://openalex.org/keywords/sequent-calculus"", ""display_name"": ""Sequent calculus"", ""score"": 0.8166000247001648}, {""id"": ""https://openalex.org/keywords/cut-elimination-theorem"", ""display_name"": ""Cut-elimination theorem"", ""score"": 0.7060999870300293}, {""id"": ""https://openalex.org/keywords/natural-deduction"", ""display_name"": ""Natural deduction"", ""score"": 0.6488000154495239}]",openalex_doi
79,Automated Theorem Proving for Prolog Verification.,iclp,2025,"Fred Mesnard, Thierry Marianne, Etienne Payet",10.29007/c25r,3,10.29007/c25r,https://openalex.org/W4399056052,,"Logic, programming, and type systems",0.9995999932289124,"Logic, programming, and type systems",0.9995999932289124,"Logic, Reasoning, and Knowledge",0.9968000054359436,Formal Methods in Verification,0.9958000183105469,Prolog,0.8856180906295776,Programming language,0.811104953289032,Automated theorem proving,0.7537273168563843,"[{""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.9995999932289124}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9968000054359436}, {""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.9958000183105469}]","[{""id"": ""https://openalex.org/keywords/prolog"", ""display_name"": ""Prolog"", ""score"": 0.8856180906295776}, {""id"": ""https://openalex.org/keywords/programming-language"", ""display_name"": ""Programming language"", ""score"": 0.811104953289032}, {""id"": ""https://openalex.org/keywords/automated-theorem-proving"", ""display_name"": ""Automated theorem proving"", ""score"": 0.7537273168563843}]",openalex_doi
80,Investigating the Grounding Bottleneck for a Large-Scale Configuration Problem: Existing Tools and Constraint-Aware Guessing.,iclp,2025,"Veronika Semmelrock, Gerhard Friedrich",10.4204/eptcs.439.33,1,10.4204/eptcs.439.33,https://openalex.org/W7119526250,,"Logic, Reasoning, and Knowledge",0.8460000157356262,"Logic, Reasoning, and Knowledge",0.8460000157356262,Topic Modeling,0.038600001484155655,Multimodal Machine Learning Applications,0.02459999918937683,Bottleneck,0.8032000064849854,Set (abstract data type),0.5953999757766724,Benchmark (surveying),0.49729999899864197,"[{""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.8460000157356262}, {""id"": ""https://openalex.org/T10028"", ""display_name"": ""Topic Modeling"", ""score"": 0.038600001484155655}, {""id"": ""https://openalex.org/T11714"", ""display_name"": ""Multimodal Machine Learning Applications"", ""score"": 0.02459999918937683}]","[{""id"": ""https://openalex.org/keywords/bottleneck"", ""display_name"": ""Bottleneck"", ""score"": 0.8032000064849854}, {""id"": ""https://openalex.org/keywords/set"", ""display_name"": ""Set (abstract data type)"", ""score"": 0.5953999757766724}, {""id"": ""https://openalex.org/keywords/benchmark"", ""display_name"": ""Benchmark (surveying)"", ""score"": 0.49729999899864197}]",openalex_doi
