id,title,venue,year,authors,doi,Label,resolved_doi,openalex_id,semantic_scholar_id,primary_topic,primary_topic_score,topic_1,topic_1_score,topic_2,topic_2_score,topic_3,topic_3_score,keyword_1,keyword_1_score,keyword_2,keyword_2_score,keyword_3,keyword_3_score,topics_json,keywords_json,fetch_source
2086,Android Stack Machine.,cav,2018,"Jinlong He, Zhilin Wu, Taolue Chen",https://www.semanticscholar.org/paper/7dc93a62e0a3f9ab6f208e736ba607e737b653b9,1,,,7dc93a62e0a3f9ab6f208e736ba607e737b653b9,Computer Science,1.0,Computer Science,1.0,,,,,android,1.0,stack,1.0,activities,0.5,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""android"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""stack"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""activities"", ""score"": 0.5, ""source"": ""s2_text""}]",semantic_scholar
2090,Model Checking Boot Code from AWS Data Centers.,cav,2018,"Byron Cook, Kareem Khazem, Daniel Kroening, Serdar Tasiran, Michael Tautschnig, Mark R. Tuttle",https://www.semanticscholar.org/paper/6b73b362517efa62dca8e82ca91e7f33ef038e73,2,10.1007/s10703-020-00344-2,,6b73b362517efa62dca8e82ca91e7f33ef038e73,Computer Science,1.0,Computer Science,1.0,Engineering,0.85,,,analysis,1.0,code,1.0,memory,1.0,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Engineering"", ""score"": 0.85, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""analysis"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""code"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""memory"", ""score"": 1.0, ""source"": ""s2_text""}]",semantic_scholar
2092,Program Analysis Is Harder Than Verification: A Computability Perspective.,cav,2018,"Patrick Cousot, Roberto Giacobazzi, Francesco Ranzato",https://www.semanticscholar.org/paper/3b68371517ca43be9580c05e2facde8663a9c055,2,10.1007/978-3-319-96142-2_8,,3b68371517ca43be9580c05e2facde8663a9c055,Computer Science,1.0,Computer Science,1.0,,,,,program,1.0,verification,0.571429,analysis,0.5,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""program"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""verification"", ""score"": 0.571429, ""source"": ""s2_text""}, {""display_name"": ""analysis"", ""score"": 0.5, ""source"": ""s2_text""}]",semantic_scholar
2095,Semantic Adversarial Deep Learning.,cav,2018,"Sujata Virulkar, Kanchan Tiwari",https://www.semanticscholar.org/paper/466b2b704ae7b3ae9a8edce5497fd3528bfaf9ea,5,10.1109/MDAT.2020.2968274,,466b2b704ae7b3ae9a8edce5497fd3528bfaf9ea,Computer Science,1.0,Computer Science,1.0,Engineering,0.85,Mathematics,0.7,learning,1.0,semantic,1.0,accounts,0.666667,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Engineering"", ""score"": 0.85, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Mathematics"", ""score"": 0.7, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""learning"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""semantic"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""accounts"", ""score"": 0.666667, ""source"": ""s2_text""}]",semantic_scholar
2097,Monitoring Weak Consistency.,cav,2018,,https://www.semanticscholar.org/paper/01fca059157519f0b760e630097d61f28c8a1dca,1,10.1007/978-3-319-96145-3_26,,01fca059157519f0b760e630097d61f28c8a1dca,Computer Science,1.0,Computer Science,1.0,,,,,consistency,1.0,operations,0.571429,weak,0.571429,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""consistency"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""operations"", ""score"": 0.571429, ""source"": ""s2_text""}, {""display_name"": ""weak"", ""score"": 0.571429, ""source"": ""s2_text""}]",semantic_scholar
2104,Space-Time Interpolants.,cav,2018,Angel Ribalta,https://www.semanticscholar.org/paper/ab9a0d0c8e762a760569192b237b3073b9c8aa34,1,10.1007/978-3-319-96145-3_25,,ab9a0d0c8e762a760569192b237b3073b9c8aa34,Computer Science,1.0,Computer Science,1.0,Mathematics,0.85,,,time,1.0,affine,0.8,analysis,0.8,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Mathematics"", ""score"": 0.85, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""time"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""affine"", ""score"": 0.8, ""source"": ""s2_text""}, {""display_name"": ""analysis"", ""score"": 0.8, ""source"": ""s2_text""}]",semantic_scholar
2105,Reactive Control Improvisation.,cav,2018,Andysah Putera Utama Siahaan,https://www.semanticscholar.org/paper/e59f01da58d80320af773fe611ac0b241b475e13,1,10.1007/978-3-319-96145-3_17,,e59f01da58d80320af773fe611ac0b241b475e13,Computer Science,1.0,Computer Science,1.0,Engineering,0.85,Mathematics,0.7,reactive,1.0,synthesis,0.777778,control,0.444444,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Engineering"", ""score"": 0.85, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Mathematics"", ""score"": 0.7, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""reactive"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""synthesis"", ""score"": 0.777778, ""source"": ""s2_text""}, {""display_name"": ""control"", ""score"": 0.444444, ""source"": ""s2_text""}]",semantic_scholar
2108,Foundations and Tools for the Static Analysis of Ethereum Smart Contracts.,cav,2018,"Jesus Correas, Pablo Gordillo, Guillermo Roman-Diez",https://www.semanticscholar.org/paper/dd570c1c253093484fb6a408dc942e548bd551a5,1,10.1007/978-3-319-96145-3_4,,dd570c1c253093484fb6a408dc942e548bd551a5,Computer Science,1.0,Computer Science,1.0,,,,,smart,1.0,contracts,0.7,ethereum,0.5,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""smart"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""contracts"", ""score"": 0.7, ""source"": ""s2_text""}, {""display_name"": ""ethereum"", ""score"": 0.5, ""source"": ""s2_text""}]",semantic_scholar
2111,Value Iteration for Simple Stochastic Games: Stopping Criterion and Learning Algorithm.,cav,2018,"Julia Eisentraut, Edon Kelmendi, Jan Křetínský, Maximilian Weininger",https://www.semanticscholar.org/paper/3e087409bb08e6f55d8a20705f8fa7957046de11,1,10.1007/978-3-319-96145-3_36,,3e087409bb08e6f55d8a20705f8fa7957046de11,Computer Science,1.0,Computer Science,1.0,Mathematics,0.85,,,value,1.0,criterion,0.571429,game,0.571429,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Mathematics"", ""score"": 0.85, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""value"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""criterion"", ""score"": 0.571429, ""source"": ""s2_text""}, {""display_name"": ""game"", ""score"": 0.571429, ""source"": ""s2_text""}]",semantic_scholar
2119,Quasi-Optimal Partial Order Reduction.,cav,2018,"Camille Coti, Laure Petrucci, César Rodríguez, Marcelo Sousa",https://www.semanticscholar.org/paper/40873cad1e73c4ef4ac2a6a0b494df57f30b4883,1,10.1007/s10703-020-00350-4,,40873cad1e73c4ef4ac2a6a0b494df57f30b4883,Mathematics,1.0,Mathematics,1.0,Computer Science,0.85,,,usepackage,1.0,called,0.285714,document,0.285714,"[{""display_name"": ""Mathematics"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Computer Science"", ""score"": 0.85, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""usepackage"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""called"", ""score"": 0.285714, ""source"": ""s2_text""}, {""display_name"": ""document"", ""score"": 0.285714, ""source"": ""s2_text""}]",semantic_scholar
2123,Sound Value Iteration.,cav,2018,"Mohammadsadegh Mohagheghi, Anahita Khademi",https://www.semanticscholar.org/paper/d53f4552e8f3d2ec9ec4144dafe88a85c2bb2622,1,10.4204/EPTCS.428.4,,d53f4552e8f3d2ec9ec4144dafe88a85c2bb2622,Computer Science,1.0,Computer Science,1.0,Mathematics,0.85,Engineering,0.7,svi,1.0,components,0.6,cycles,0.6,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Mathematics"", ""score"": 0.85, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Engineering"", ""score"": 0.7, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""svi"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""components"", ""score"": 0.6, ""source"": ""s2_text""}, {""display_name"": ""cycles"", ""score"": 0.6, ""source"": ""s2_text""}]",semantic_scholar
2125,The Proof Complexity of SMT Solvers.,cav,2018,Michał Moskal,https://www.semanticscholar.org/paper/de66c7cd1f3650364f5d08e6db70599f64a2fd04,1,10.1007/978-3-319-96142-2_18,,de66c7cd1f3650364f5d08e6db70599f64a2fd04,Computer Science,1.0,Computer Science,1.0,Mathematics,0.85,,,resolution,1.0,smt,1.0,euf,0.875,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Mathematics"", ""score"": 0.85, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""resolution"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""smt"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""euf"", ""score"": 0.875, ""source"": ""s2_text""}]",semantic_scholar
2126,Propositional Dynamic Logic for Higher-Order Functional Programs.,cav,2018,,https://www.semanticscholar.org/paper/b70102bd0d750f8a080704d93135d196d63ca3d1,3,10.1007/978-3-319-96145-3_6,,b70102bd0d750f8a080704d93135d196d63ca3d1,Computer Science,1.0,Computer Science,1.0,,,,,higher-order,1.0,hot-pdl,0.6,programs,0.6,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""higher-order"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""hot-pdl"", ""score"": 0.6, ""source"": ""s2_text""}, {""display_name"": ""programs"", ""score"": 0.6, ""source"": ""s2_text""}]",semantic_scholar
2137,Safety-Aware Apprenticeship Learning.,cav,2018,"Ahmed Faisal Abdelrahman, Alex Mitrevski, Paul G. Ploger",https://www.semanticscholar.org/paper/8846c16c6dab7b103b8fd20dcdf76a04a4658985,3,10.1007/978-3-319-96145-3_38,,8846c16c6dab7b103b8fd20dcdf76a04a4658985,Computer Science,1.0,Computer Science,1.0,,,,,learning,1.0,safety,1.0,approach,0.8,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""learning"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""safety"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""approach"", ""score"": 0.8, ""source"": ""s2_text""}]",semantic_scholar
2142,Repairing Decision-Making Programs Under Uncertainty.,cav,2017,Charles Yoe,https://www.semanticscholar.org/paper/9358cbcc97872eb66899b96eb82256b3b274f5d8,5,10.1007/978-3-319-63387-9_9,,9358cbcc97872eb66899b96eb82256b3b274f5d8,Computer Science,1.0,Computer Science,1.0,,,,,decision-making,1.0,programs,1.0,repairing,1.0,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""decision-making"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""programs"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""repairing"", ""score"": 1.0, ""source"": ""s2_text""}]",semantic_scholar
2143,Context-Sensitive Dynamic Partial Order Reduction.,cav,2017,"Elvira Albert, Maria Garcia de la Banda, Miguel Gómez-Zamalloa, Miguel Isabel, Peter J. Stuckey",https://www.semanticscholar.org/paper/05c7ae4b88b06f5103ae4a00aebb38ce9852c83c,3,10.1007/978-3-319-63387-9_26,,05c7ae4b88b06f5103ae4a00aebb38ce9852c83c,Computer Science,1.0,Computer Science,1.0,,,,,context-sensitive,1.0,dpor,1.0,achieve,0.333333,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""context-sensitive"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""dpor"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""achieve"", ""score"": 0.333333, ""source"": ""s2_text""}]",semantic_scholar
2169,The Power of Symbolic Automata and Transducers.,cav,2017,,https://www.semanticscholar.org/paper/ab5a3ee384c0dfebe9c6d6ec946f402afb3f3474,3,10.1007/978-3-319-63387-9_3,,ab5a3ee384c0dfebe9c6d6ec946f402afb3f3474,Computer Science,1.0,Computer Science,1.0,,,,,automata,1.0,symbolic,1.0,transducers,1.0,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""automata"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""symbolic"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""transducers"", ""score"": 1.0, ""source"": ""s2_text""}]",semantic_scholar
2172,Synthesis with Abstract Examples.,cav,2017,K. MORI,https://www.semanticscholar.org/paper/b9b21bb99ff0a144e53e4c0b9cdd9f793d9b6093,3,10.1007/978-3-319-63387-9_13,,b9b21bb99ff0a144e53e4c0b9cdd9f793d9b6093,Computer Science,1.0,Computer Science,1.0,,,,,examples,1.0,program,0.666667,abstract,0.333333,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""examples"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""program"", ""score"": 0.666667, ""source"": ""s2_text""}, {""display_name"": ""abstract"", ""score"": 0.333333, ""source"": ""s2_text""}]",semantic_scholar
2183,Safety Verification of Deep Neural Networks.,cav,2017,Bailey Righi,https://www.semanticscholar.org/paper/d31655b3f82038c513eed0e4a84c8f1c89d5bfdb,5,10.1007/978-3-319-63387-9_1,,d31655b3f82038c513eed0e4a84c8f1c89d5bfdb,Computer Science,1.0,Computer Science,1.0,Engineering,0.85,Mathematics,0.7,image,1.0,networks,1.0,safety,0.833333,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Engineering"", ""score"": 0.85, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Mathematics"", ""score"": 0.7, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""image"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""networks"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""safety"", ""score"": 0.833333, ""source"": ""s2_text""}]",semantic_scholar
2185,"Bounded Synthesis for Streett, Rabin, and \text CTL*.",cav,2017,"Ayrat Khalimov, Roderick Bloem",https://www.semanticscholar.org/paper/7857fa69055467ad8a7ce51a9f2aba0e65af2ecc,1,10.1007/978-3-319-63390-9_18,,7857fa69055467ad8a7ce51a9f2aba0e65af2ecc,Computer Science,1.0,Computer Science,1.0,,,,,bounded,1.0,synthesis,1.0,rabin,0.666667,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""bounded"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""synthesis"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""rabin"", ""score"": 0.666667, ""source"": ""s2_text""}]",semantic_scholar
2215,Performance Heuristics for GR(1) Synthesis and Related Algorithms.,cav,2017,"Elizabeth Firman, Shahar Maoz, Jan Oliver Ringert",https://www.semanticscholar.org/paper/89f1b64d90a6bc218dd8483830b291810699e61a,2,10.1007/s00236-019-00351-9,,89f1b64d90a6bc218dd8483830b291810699e61a,Computer Science,1.0,Computer Science,1.0,Medicine,0.85,,,heuristics,1.0,specifications,0.727273,spectra,0.636364,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Medicine"", ""score"": 0.85, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""heuristics"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""specifications"", ""score"": 0.727273, ""source"": ""s2_text""}, {""display_name"": ""spectra"", ""score"": 0.636364, ""source"": ""s2_text""}]",semantic_scholar
2216,"Numerical Software Verification - 9th International Workshop, NSV 2016, Toronto, ON, Canada, July 17-18, 2016, [collocated with CAV 2016], Revised Selected Papers",cav,2017,,https://www.semanticscholar.org/paper/9a036904ff3bc72e6fa93a1efbfef26c542d8155,1,10.1007/978-3-319-54292-8,,9a036904ff3bc72e6fa93a1efbfef26c542d8155,Computer Science,1.0,Computer Science,1.0,Engineering,0.85,,,canada,1.0,cav,1.0,collocated,1.0,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Engineering"", ""score"": 0.85, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""canada"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""cav"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""collocated"", ""score"": 1.0, ""source"": ""s2_text""}]",semantic_scholar
2217,"Computer Aided Verification - 29th International Conference, CAV 2017, Heidelberg, Germany, July 24-28, 2017, Proceedings, Part I",cav,2017,,https://www.semanticscholar.org/paper/3034a802102079c83361af020e070bf53c10a899,1,10.1007/s10898-020-00949-1,,3034a802102079c83361af020e070bf53c10a899,Computer Science,1.0,Computer Science,1.0,Engineering,0.85,Mathematics,0.7,neural,1.0,networks,0.8,verification,0.6,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Engineering"", ""score"": 0.85, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Mathematics"", ""score"": 0.7, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""neural"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""networks"", ""score"": 0.8, ""source"": ""s2_text""}, {""display_name"": ""verification"", ""score"": 0.6, ""source"": ""s2_text""}]",semantic_scholar
2218,"Computer Aided Verification - 29th International Conference, CAV 2017, Heidelberg, Germany, July 24-28, 2017, Proceedings, Part II",cav,2017,,https://www.semanticscholar.org/paper/3034a802102079c83361af020e070bf53c10a899,1,10.1007/s10898-020-00949-1,,3034a802102079c83361af020e070bf53c10a899,Computer Science,1.0,Computer Science,1.0,Engineering,0.85,Mathematics,0.7,neural,1.0,networks,0.8,verification,0.6,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Engineering"", ""score"": 0.85, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Mathematics"", ""score"": 0.7, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""neural"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""networks"", ""score"": 0.8, ""source"": ""s2_text""}, {""display_name"": ""verification"", ""score"": 0.6, ""source"": ""s2_text""}]",semantic_scholar
2220,"Proceedings Sixth Workshop on Synthesis, SYNT@CAV 2017, Heidelberg, Germany, 22nd July 2017.",cav,2017,"Dana Drachsler-Cohen, Sharon Shoham, Eran Yahav",https://www.semanticscholar.org/paper/a023a8f93781daeb8b7ac5eb96e91f461583bda9,1,,,a023a8f93781daeb8b7ac5eb96e91f461583bda9,Computer Science,1.0,Computer Science,1.0,Engineering,0.85,,,cav,1.0,germany,1.0,heidelberg,1.0,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Engineering"", ""score"": 0.85, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""cav"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""germany"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""heidelberg"", ""score"": 1.0, ""source"": ""s2_text""}]",semantic_scholar
2224,Stateless Model Checking for POWER.,cav,2016,"Michalis Kokologiannakis, Konstantinos Sagonas",https://www.semanticscholar.org/paper/12a4287ea57aa7fdd21cd7527af6dd92ed1855b0,1,10.1007/978-3-319-41540-6_8,,12a4287ea57aa7fdd21cd7527af6dd92ed1855b0,Computer Science,1.0,Computer Science,1.0,,,,,model,1.0,execution,0.714286,models,0.714286,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""model"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""execution"", ""score"": 0.714286, ""source"": ""s2_text""}, {""display_name"": ""models"", ""score"": 0.714286, ""source"": ""s2_text""}]",semantic_scholar
2226,Compositional Synthesis of Reactive Controllers for Multi-agent Systems.,cav,2016,"Rajeev Alur, Salar Moarref, Ufuk Topcu",https://www.semanticscholar.org/paper/0ed93cc94729a6b9b81f341846d69e8989212e3c,1,10.1007/978-3-319-41540-6_14,,0ed93cc94729a6b9b81f341846d69e8989212e3c,Computer Science,1.0,Computer Science,1.0,Engineering,0.85,,,synthesis,1.0,algorithm,0.666667,centralized,0.666667,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Engineering"", ""score"": 0.85, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""synthesis"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""algorithm"", ""score"": 0.666667, ""source"": ""s2_text""}, {""display_name"": ""centralized"", ""score"": 0.666667, ""source"": ""s2_text""}]",semantic_scholar
2227,Markov Chains and Unambiguous Büchi Automata.,cav,2016,"Yong Li, Sven Schewe, Moshe Y. Vardi",https://www.semanticscholar.org/paper/0cb6e9c71e2a29809fe69c14ec64ebdc278b9cac,3,10.1007/978-3-319-41528-4_2,,0cb6e9c71e2a29809fe69c14ec64ebdc278b9cac,Computer Science,1.0,Computer Science,1.0,Mathematics,0.85,,,automata,1.0,chains,1.0,markov,1.0,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Mathematics"", ""score"": 0.85, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""automata"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""chains"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""markov"", ""score"": 1.0, ""source"": ""s2_text""}]",semantic_scholar
2233,Symbolic Optimal Reachability in Weighted Timed Automata.,cav,2016,"Rémi Parrot, Didier Lime",https://www.semanticscholar.org/paper/b837abcb7504f61e51ff0e9fa449420502f945e9,1,10.1007/978-3-319-41528-4_28,,b837abcb7504f61e51ff0e9fa449420502f945e9,Computer Science,1.0,Computer Science,1.0,,,,,automata,1.0,timed,1.0,algorithm,0.75,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""automata"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""timed"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""algorithm"", ""score"": 0.75, ""source"": ""s2_text""}]",semantic_scholar
2234,The Kind 2 Model Checker.,cav,2016,,https://www.semanticscholar.org/paper/2f5ec1b1e0da526f6d75bd1311267238dc3131a5,2,10.1007/978-3-319-41540-6_29,,2f5ec1b1e0da526f6d75bd1311267238dc3131a5,Computer Science,1.0,Computer Science,1.0,,,,,generation,1.0,certificate,0.5,checker,0.5,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""generation"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""certificate"", ""score"": 0.5, ""source"": ""s2_text""}, {""display_name"": ""checker"", ""score"": 0.5, ""source"": ""s2_text""}]",semantic_scholar
2242,Array Folds Logic.,cav,2016,,https://www.semanticscholar.org/paper/0de7254fb42f09a0bfbc191c71553ab8278636a9,4,10.1007/978-3-319-41540-6_13,,0de7254fb42f09a0bfbc191c71553ab8278636a9,Computer Science,1.0,Computer Science,1.0,Mathematics,0.85,,,array,1.0,afl,0.6,theory,0.6,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Mathematics"", ""score"": 0.85, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""array"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""afl"", ""score"": 0.6, ""source"": ""s2_text""}, {""display_name"": ""theory"", ""score"": 0.6, ""source"": ""s2_text""}]",semantic_scholar
2253,Bounded Cycle Synthesis.,cav,2016,"Jaco van de Pol, Laure Petrucci, Jaime Arias, Étienne André",https://www.semanticscholar.org/paper/0cd765766d1911e02a5a414b5fa722ee63e56a60,4,10.1007/978-3-319-41528-4_7,,0cd765766d1911e02a5a414b5fa722ee63e56a60,Computer Science,1.0,Computer Science,1.0,,,,,synthesis,1.0,cycles,0.833333,number,0.833333,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""synthesis"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""cycles"", ""score"": 0.833333, ""source"": ""s2_text""}, {""display_name"": ""number"", ""score"": 0.833333, ""source"": ""s2_text""}]",semantic_scholar
2255,BDD-Based Boolean Functional Synthesis.,cav,2016,"Sayak Chakraborti, Paturi Varun Chowdhary, Kamalika Datta, Indranil Sengupta",https://www.semanticscholar.org/paper/499ec33a370825d8558cf409255c60bcd2e4b4bb,2,10.1007/978-3-319-41540-6_22,,499ec33a370825d8558cf409255c60bcd2e4b4bb,Computer Science,1.0,Computer Science,1.0,,,,,called,1.0,structures,1.0,bdd,0.5,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""called"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""structures"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""bdd"", ""score"": 0.5, ""source"": ""s2_text""}]",semantic_scholar
2276,Counterexample Guided Abstraction Refinement for Stability Analysis.,cav,2016,"Hadi Zaatiti, Lina Ye, Philippe Dague, Jean-Pierre Gallois",https://www.semanticscholar.org/paper/a20252f32d2f8d1037619f1b0ddbb7da1c1e2927,1,10.1007/978-3-319-41528-4_27,,a20252f32d2f8d1037619f1b0ddbb7da1c1e2927,Computer Science,1.0,Computer Science,1.0,Engineering,0.85,,,stability,1.0,abstraction,0.666667,analysis,0.666667,"[{""display_name"": ""Computer Science"", ""score"": 1.0, ""source"": ""s2FieldsOfStudy""}, {""display_name"": ""Engineering"", ""score"": 0.85, ""source"": ""s2FieldsOfStudy""}]","[{""display_name"": ""stability"", ""score"": 1.0, ""source"": ""s2_text""}, {""display_name"": ""abstraction"", ""score"": 0.666667, ""source"": ""s2_text""}, {""display_name"": ""analysis"", ""score"": 0.666667, ""source"": ""s2_text""}]",semantic_scholar
